reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,bank
a36187aa-fc1e-4c06-a833-f4ee03ccc6de,Wini Lugas,https://play-lh.googleusercontent.com/a-/ALV-UjXmKW352aNxM6jcQYb3SAsd3pB9k3s0-Jog7ha3qLg8ObQ6_VI,Aplikasi sering error,1,0,1.4.4,2025-10-18 06:01:14,"Halo Kak Wini Lugas, maaf sekali ya untuk kendalanya. Boleh diinfokan lebih detail kendala yang dialami seperti apa atau respons yang muncul agar kami bisa infokan solusinya dengan segera. Tks. -CX Darma-",2025-10-18 10:05:33,1.4.4,WONDR_BNI_REVIEWS
8e63debc-404f-4312-ac4a-8e0ae2d76829,EvKo Family,https://play-lh.googleusercontent.com/a-/ALV-UjVWfSMlsPHkaiak5Ln6p0byw8OA0QNbq23V5ODJTjmMNy2G_Y8,Aplikasi sering error,3,0,1.4.4,2025-12-02 07:51:36,"Hai Kak EvKo Family, mohon maaf atas kendalanya. Saat ini tidak ada informasi kendala wondr by BNI. Bisa diinfokan lebih detail kendala yang dialami serta responnya seperti apa agar kami bisa infokan solusinya dengan segera. Review Kakak jadi masukan berharga kami dalam melakukan pengembangan aplikasi ini ke depannya. Tks. -CX Elsha-
",2025-12-12 18:14:21,1.4.4,WONDR_BNI_REVIEWS
3928c07a-30ea-419a-86de-7dc773852259,wendy nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjVYFpbgmueoqQ5JKI73g1dkj3fVSvr26fSA5Mq3bL-woUYgsSPC,Aplikasi sering error,2,0,1.2.0,2024-11-25 19:16:54,"Hai Kak Wendy Nugroho, maaf atas kendalanya. Saat ini wondr sudah terpantau normal. Silakan Kakak akses kembali ya, pastikan menggunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan Wifi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX April-",2024-11-28 16:34:12,1.2.0,WONDR_BNI_REVIEWS
dc9a8682-975d-4ffd-b940-eaeb4a2512cc,Hairunnisa Arifin,https://play-lh.googleusercontent.com/a/ACg8ocLrHg1FnNeIumui7k5p_BBwdqnozngZEpjwLWzjsRY9QAqxYys=mo,Aplikasi sering keluar sendiri,3,0,2.60.0,2024-06-26 09:56:37,"Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui Sabrina WhatsApp 0812 1214 017 atau email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Arum",2024-06-27 14:13:25,2.60.0,BRIMO_REVIEWS
55dda5fc-2ef0-43cd-9ed0-5ca6ed22e396,Andres Kuangga,https://play-lh.googleusercontent.com/a-/ALV-UjXBPH2-Nih_9ByNa2E6C_FugCOlbZq0k_1j_NAIrE6zG1zDU1cq,Aplikasi sering keluar sendiri,2,0,2.85.0,2025-07-04 04:20:14,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Jika mengalami kendala, guna pengecekan dan tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Pras",2025-07-04 04:56:01,2.85.0,BRIMO_REVIEWS
bbb2b671-1386-4c13-a187-7ae0da2fb108,Megawati Wantah,https://play-lh.googleusercontent.com/a/ACg8ocLxdwtz3XpMzRUV9oJhq4t4fbYPrbLUnI-ZjpgMvxaAbNIJGA=mo,Aplikasi tidak berguna,1,0,4.5.5,2025-01-13 09:36:33,Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,2025-01-14 10:06:41,4.5.5,BCAMOBILE_REVIEWS
66b47578-33e2-4eac-9f8e-090aa83597fc,Sahid,https://play-lh.googleusercontent.com/a-/ALV-UjV6IN9-juaOu8TPq2P7LDlhBBcaQDZKZbemvH2zE2y4ES5bWpRZ,Aplikasi tidak berguna,1,0,,2024-01-28 22:17:17,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2024-01-28 22:53:06,,BCAMOBILE_REVIEWS
dac5f190-e882-43fd-b658-2be974d8f2fb,YenD Runtu,https://play-lh.googleusercontent.com/a-/ALV-UjX9LeyYiUMtliixlB1El9KfBiqR-LM-DBjDPQh3DXornnanSSBH,Aplikasi tidak berguna,1,0,2.37.0,2023-02-17 21:39:36,"Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Jika mengalami kendala silakan kirimkan detail kendala melalui Email callbri@bri.co.id atau melalui DM Instagram @bankbri_id, Twitter @kontakBRI, @BANKBRI_ID, @promo_BRI. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Belin",2023-02-18 09:27:54,2.37.0,BRIMO_REVIEWS
19d1f362-9dec-4207-b4d9-ceb46ee1ee2e,Hayfa Fathiyaa,https://play-lh.googleusercontent.com/a/ACg8ocK_xpPtKcQsxH0CvdNp_L1zkF4zJQWZ4LOvpJJlTGrqDbgtDQ=mo,Aplikasi tidak berguna,1,0,4.1.7,2023-11-14 18:56:20,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan Twitter @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.
",2023-11-14 19:44:08,4.1.7,BCAMOBILE_REVIEWS
075c30f1-204f-4acd-9c7b-7276100c7d1b,agus wahyudi,https://play-lh.googleusercontent.com/a-/ALV-UjVXpramW8zC9mrZ2MuFEEjVgfU6AZm7_he5YJyaaC_kDTRn22Qf,Aplikasi tidak bisa d buka,1,0,4.4.3,2024-10-20 21:07:46,"Mohon maaf apabila Bapak/Ibu mengalami untuk kendala force close pastikan menggunakan versi terbaru dan jaringan stabil. Silakan mencoba secara berkala untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",2024-10-20 21:28:12,4.4.3,BCAMOBILE_REVIEWS
267d02a4-8099-450d-9b79-abe0b95b8763,Mr. Black,https://play-lh.googleusercontent.com/a-/ALV-UjUdsyt6sos6fjaLLNAaQO7d0bpkBc0HAw0ItyKV4uDt7EhQwww,Aplikasi tidak bisa d buka,1,0,1.4.3,2025-09-14 09:02:48,"Halo Kak Mr. Black, maaf atas kendalanya ya. Supaya transaksi berjalan lancar, mohon perhatikan hal-hal berikut: - Gunakan jaringan data internet yang stabil dari nomor HP yang terdaftar di BNI. - Hindari menggunakan Wifi. - Clear cache aplikasi. Saat ini wondr terpantau normal Kak, bisa dicoba kembali ya. Tks. -CX Ilona-",2025-09-14 09:09:12,1.4.3,WONDR_BNI_REVIEWS
cc1fc6bb-1d62-44c8-9dda-2154a52c57eb,山口花,https://play-lh.googleusercontent.com/a/ACg8ocIP26wPGO7LqRASnE-A3xpih0fofekw7Lsj-t9uwyd8smqgcg=mo,Aplikasi tidak bisa di buka,1,0,1.3.0,2023-04-24 23:00:43,"Halo Bpk/Ibu, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Irish",2023-04-25 08:02:27,1.3.0,LIVIN_MANDIRI_REVIEWS
a9e7f88a-4fca-4459-a162-87b420758203,Manda Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjVNBOCqSWyVeyoTfwn5hFjomTTZZFm4aOCWqjXLT5ov7mRfwLpo,Aplikasi tidak bisa di buka,1,0,4.4.3,2024-10-21 15:02:28,"Mohon maaf apabila Bapak/Ibu mengalami untuk kendala force close pastikan menggunakan versi terbaru dan jaringan stabil. Silakan mencoba secara berkala untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",2024-10-21 21:10:47,4.4.3,BCAMOBILE_REVIEWS
5aff15f4-90ec-4af9-a56d-2ff68ed5016e,wusqho Mardiah,https://play-lh.googleusercontent.com/a/ACg8ocIeskFABK-War8pmOmmWRJ1FeXkha8Xgjlx7Hz8Ne_5wz5u=mo,Aplikasi tidak bisa di buka,3,0,1.1.1,2023-10-12 18:42:29,"Hi Sahabat @wusqho Mardiah, mohon maaf atas ketidaknyamanannya. Kami mohon kesediaan Sahabat melakukan force close pada aplikasi terlebih dahulu, pastikan jaringan data yg digunakan stabil (tdk menggunakan jaringan wifi) dan kami persilakan utk mencoba bertransaksi kembali secara berkala. Tks~Sizko",2023-10-12 18:54:40,1.1.1,LIVIN_MANDIRI_REVIEWS
862a8464-11eb-4c51-8aca-74de8cc3a6ff,Arik Cuervo,https://play-lh.googleusercontent.com/a/ACg8ocKvPOHdNQ8K0ogJac8dAJvg5Y0R-Ldwbb2zMGGjY78Ca5uTbA=mo,Aplikasi tidak bisa di buka,2,0,1.3.2,2025-06-10 20:40:58,"Hai Kak Arik, maaf atas kendalanya. Saat ini wondr sudah terpantau normal, Kakak bisa akses kembali ya. Mohon gunakan jaringan internet yg stabil dengan paket data dari No. HP terdaftar, hindari menggunakan Wifi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga berjalan lancar Kak. Tks. -CX Darma-",2025-06-10 20:49:01,1.3.2,WONDR_BNI_REVIEWS
2356c591-2fe2-42b6-b1b2-6e6b4a654fe8,Santy Dewi,https://play-lh.googleusercontent.com/a/ACg8ocJ_y9443m3571FMV7AZMKcWjscOJqW2OFkymIFvKUOBnaF5Zg=mo,Aplikasi tidak bisa di buka,2,0,1.3.0,2023-03-07 19:00:01,"Halo Ibu Santy, mohon maaf atas ketidaknyamanannya. Agar dapat kami tindaklanjuti, Ibu dapat mengirimkan email ke mandiricare@bankmandiri.co.id dengan subject: Review - Nama (nama Lengkap) dan Ibu dapat melampirkan tipe device dan versi OS ya. Tks~Sizko",2023-03-10 16:47:14,1.3.0,LIVIN_MANDIRI_REVIEWS
cdc243a3-526c-4f51-946a-da1d7a2c5fa7,Syamsul Bahrie,https://play-lh.googleusercontent.com/a/ACg8ocIsnaJ6kK4Sg1BsajgUd4clTeWpQiPtA5hn1GMv3KwmCWVJSx4=mo,Aplikasi tidak bisa di gunakan,1,0,1.8.0,2024-02-20 12:14:37,"Halo Sahabat @Syamsul Bahrie, mohon maaf atas ketidaknyamanannya. Perihal tsb mohon kesediaannya menghubungi layanan mandiri call 14000 atau mengirimkan email ke mandiricare@bankmandiri.co.id agar dpt kami lakukan pengecekan lebih lanjut ya. Tks~Syera",2024-02-20 12:41:58,1.8.0,LIVIN_MANDIRI_REVIEWS
7a939fc8-e686-4126-985c-7213d8888a7e,muhaji bin raswan,https://play-lh.googleusercontent.com/a-/ALV-UjXRBlFHGyoHj50uxrR6bZVwOQcmHACV8KA8np76-cuTNufjjVGR,Aplikasi tidak bisa di gunakan,1,0,4.4.3,2024-10-19 11:17:06,"Mohon maaf apabila Bapak/Ibu mengalami untuk kendala force close pastikan menggunakan versi terbaru dan jaringan stabil. Silakan mencoba secara berkala untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",2024-10-19 19:56:34,4.4.3,BCAMOBILE_REVIEWS
4b4c2727-9d99-491e-bf4c-3cd88efb9110,Riski Adi,https://play-lh.googleusercontent.com/a-/ALV-UjU7aE3Tqlm4hWEThD0wdxUHm26cLFsrmIlp7f7rHwqmEZm1tsk,Aplikasi tidak bisa dibuka,1,0,4.4.3,2024-10-20 21:19:09,"Mohon maaf apabila Bapak/Ibu mengalami untuk kendala force close pastikan menggunakan versi terbaru dan jaringan stabil. Silakan mencoba secara berkala untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",2024-10-20 21:41:44,4.4.3,BCAMOBILE_REVIEWS
77da2a7f-5b4a-470b-85a7-1556173c630e,Anggia Rohana,https://play-lh.googleusercontent.com/a/ACg8ocIItbmdHVwntlILjAxhQ9jpZ9g0N9LR-wLhu7rcNJZxjZqN3g=mo,Aplikasi tidak bisa dibuka,3,0,2.76.0,2025-01-18 08:21:26,"Hai, Sobat BRI. Mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-01-18 09:44:33,2.76.0,BRIMO_REVIEWS
1e976fcd-eae1-4d09-874e-22547d41d0b9,Rafi Nabhan,https://play-lh.googleusercontent.com/a/ACg8ocIJo-bc3u6xm6s0NsjGWzBm0E1xEGJHxIP63DmrKa5rUaj5bA=mo,Aplikasi tidak bisa dibuka,1,0,,2025-01-29 03:52:02,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2025-01-29 08:45:27,,BCAMOBILE_REVIEWS
95f1488e-faff-4619-9cd7-630bda8cd634,Garista Endra Pradana,https://play-lh.googleusercontent.com/a-/ALV-UjVMikdl4aMIsCdr8oKuUWjxlzCXfHRvGs2iTyiQe4WJfpITsnIb,Aplikasi tidak bisa dipakai,1,0,1.2.0,2024-11-25 17:13:20,"Hai Kak Garista Endra Pradana, mohon maaf atas ketidaknyamanannya ya. Jika terdapat kendala bisa diinfokan detail kendalanya ya Kak agar kami bisa infokan solusinya dengan segera. Tks. -CX April-",2024-11-27 11:22:08,1.2.0,WONDR_BNI_REVIEWS
566e6de2-6ee8-43af-9d58-2436a2c4d325,Andhika Hanif,https://play-lh.googleusercontent.com/a-/ALV-UjViS5Th7bvk4hsYLpnsx8giJ3qr1TQZI6vfX_UZrmR9_WgDJqBJ,Aplikasi tidak bisa dipakai,1,1,1.4.4,2025-12-01 16:18:45,"Hai Kak Andhika Hanif, mohon maaf atas kendalanya. Saat ini tidak ada informasi kendala wondr by BNI. Bisa diinfokan lebih detail kendala yang dialami serta responnya seperti apa agar kami bisa infokan solusinya dengan segera. Review Kakak jadi masukan berharga kami dalam melakukan pengembangan aplikasi ini ke depannya. Tks. -CX Elsha-
",2025-12-06 14:06:13,1.4.4,WONDR_BNI_REVIEWS
d92e7ec5-395e-4781-a2dc-f6ab16840216,Ferry Mbei,https://play-lh.googleusercontent.com/a/ACg8ocISkct-xEAr7db0tgxn0EMIlKfjuDuLY3XCmRZbXO2ka8-Jzg=mo,Aplikasi tidak muncul,1,0,2.42.0,2023-07-05 00:28:39,"Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui Email callbri@bri.co.id atau WhatsApp BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Bevi",2023-07-05 08:51:54,2.42.0,BRIMO_REVIEWS
27c80cd9-1e23-417f-b004-7972cd3a636a,Agus Supriyadi,https://play-lh.googleusercontent.com/a-/ALV-UjV5aB_tGPEywEtx1WF-1VmNts_YQxxcG79T0l-uSomGIU7yqB6L,Aplikasi tidak muncul,2,0,,2023-01-04 12:32:22,"Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon memastikan jaringan dalam keadaan stabil, kami sarankan dapat restart HP terlebih dahulu.",2023-01-04 13:42:13,,BCAMOBILE_REVIEWS
a04b6212-6f00-4003-aeac-36b65b7de8e0,NAS RUN,https://play-lh.googleusercontent.com/a/ACg8ocJJjzXcB0Zmiqt9UxOa9XOkX7ueHCp7xTaXpba5WdqpO_qXZA=mo,Aplikasi tolol,1,0,,2023-03-21 14:01:25,"Hai Sobat BRI, jika mengalami kendala saat transaksi menggunakan aplikasi BRImo, mohon kirimkan informasi lengkap melalui Whatsapp 0812 12 14017 email callbri@bri.co.id. Jika tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Diva
",2023-03-21 15:22:40,,BRIMO_REVIEWS
8b0d76b9-783f-479d-b05e-1114bba90446,Abi Galih,https://play-lh.googleusercontent.com/a/ACg8ocJmE6PquYDcEgXMVBaqA3gYrN3w0bG6mjZz29UgOtuvo7msZA=mo,Aplikasi tolol,3,0,2.67.1,2024-08-28 15:24:12,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui Sabrina Whatsapp 0812 1214 017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Yoga",2024-08-31 14:14:35,2.67.1,BRIMO_REVIEWS
2858bc90-8d54-43e8-9619-77054aa9b93e,Hafid Nur Abiddillah,https://play-lh.googleusercontent.com/a/ACg8ocKQx--62t8lGl3WKPNdUoeu0cyCar1Rh1B0FW17Q5uk_QQZNQ=mo,Aplikasi tolol,1,0,2.55.0,2023-12-27 08:54:08,"Sobat BRI, mohon maaf atas kendala yang dialami. Guna tindak lanjut, silakan kirimkan detail kendala melalui WhatsApp 08121214017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Vani",2023-12-27 14:42:59,2.55.0,BRIMO_REVIEWS
43a1a232-2002-478f-8bb1-15d5b4cb96f1,Fahmi Wardanu,https://play-lh.googleusercontent.com/a-/ALV-UjU-xdE4YA_SPQrxd8ZA8Lps3DggiG_x4YwAAfSjYDj7JT1xsZ5S,Aplikasi tolol,1,0,,2024-12-03 12:40:52,"Hai Kak Fahmi Wardanu, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa agar kami bisa infokan solusinya dengan segera. Tks. -CX Donita-
",2024-12-03 14:19:13,,WONDR_BNI_REVIEWS
2c3d7260-d0d5-4eb4-9e05-cd9bfd6cc8cf,Shanty Official,https://play-lh.googleusercontent.com/a-/ALV-UjWRRDk93awrZFn020_vA8dtcbUq1t5Z0abO8WPm3HNnRdjHoijL,Aplikasinya gak bisa di buka,1,0,2.59.0,2024-04-21 10:47:58,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna tindak lanjut, silakan kirimkan pesan lengkap melalui Sabrina WhatsApp BRI 0812 1214 017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Lena",2024-04-21 18:01:54,2.59.0,BRIMO_REVIEWS
13166d7c-96d1-42cf-9031-6a2d456468b5,abdul muthalib,https://play-lh.googleusercontent.com/a-/ALV-UjVbPU_DWJ0W9xZ7bMfeEK4NIjNbl--o-j4hJJuQFv9DyFwCpAu9,Aplikasinya gak bisa di buka,3,0,4.4.3,2024-10-21 08:19:05,"Mohon maaf apabila Bapak/Ibu mengalami untuk kendala force close pastikan menggunakan versi terbaru dan jaringan stabil. Silakan mencoba secara berkala untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu.Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",2024-10-21 12:41:54,4.4.3,BCAMOBILE_REVIEWS
39fdf7ac-4784-4594-9d2b-a4a71694e8a9,Rara Jungkies,https://play-lh.googleusercontent.com/a/ACg8ocIBCMYKLalNQJMjqM1JLbC1fesfqQIYIV-1yPMsOrQfAVXsWA=mo,Aplikasinya ribet,1,0,1.3.0,2025-03-07 23:48:39,"Hai Kak Rara Jungkies, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa agar kami bisa infokan solusinya dengan segera. Tks. -CX Donita-",2025-03-08 06:14:26,1.3.0,WONDR_BNI_REVIEWS
f3f30f35-62e2-4975-a08e-d8d33823d67c,Birin Sogol,https://play-lh.googleusercontent.com/a-/ALV-UjVVgoeA-ar0r5xQ9Lz_ie_OtpG0j6lUItBdgXLFbdjJcku307k,Aplikasinya ribet,2,0,1.2.0,2024-11-25 12:25:54,"Hai Kak Birin Sogol, mohon maaf atas kendalanya. Bisa diinfokan lebih detail kendala yang dialami serta responnya seperti apa agar kami bisa infokan solusinya dengan segera. Review Kakak jadi masukan berharga kami dalam melakukan pengembangan aplikasi ini ke depannya. Tks. CX-Meizi",2024-11-25 15:18:29,1.2.0,WONDR_BNI_REVIEWS
74dd7496-4ec4-40db-b831-d8a4aeb95056,SITI ZUBAIDAH,https://play-lh.googleusercontent.com/a/ACg8ocKVZ-2rpZDb_HcMNDGJodt2WiNfShMa-MYqeQlY7pMgi94--g=mo,Aplikasinya ribet,1,0,2.35.0,2023-01-20 11:18:32,"Sobat BRI, apabila mengalami kendala silakan kirimkan detail kendala melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa",2023-01-20 12:35:34,2.35.0,BRIMO_REVIEWS
ecb21c0b-7cf3-4393-bbf6-64420d6d8b6c,B. Arya Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjUO3BgC4aj3oiQtg9v2sm95qc96lftth02CTuo4xevEZtWCWzoDag,App tdk jelas,1,0,1.2.0,2024-11-25 20:46:15,"Hai Kak B. Arya Wijaya, maaf atas ketidaknyamanannya ya. Apabila menggalami kendala, supaya bisa diberikan solusi yang tepat, boleh informasi detail kendalanya seperti apa Kak? Tks. -CX Ilona-",2024-11-29 12:11:40,1.2.0,WONDR_BNI_REVIEWS
2dd784bf-8d70-4ebf-b8f1-3d13e6b6ecd2,Romel Lousan,https://play-lh.googleusercontent.com/a-/ALV-UjV49M3tlcvecqdIJ65TEMPOD8EjUe1xCz51qd1I6a7tn36fggk,App tdk jelas,1,0,1.2.0,2025-01-21 14:22:29,"Hai Kak Romel Lousan, maaf sekali ya untuk kendalanya. Bisa diinfokan lebih detail kendala yang dialami seperti apa agar kami bisa infokan solusinya dengan segera. Tks. -CX April-
",2025-01-21 14:49:01,1.2.0,WONDR_BNI_REVIEWS
b223c4bd-8efb-49d0-adf5-6911ffb90bfb,Jeni Rachmad,https://play-lh.googleusercontent.com/a-/ALV-UjVtv9WE58yb8bbfnLOsUdDfjtgEO_XmI7XdXkorWJbLXk73EwA,B aja,3,0,1.5.0,2023-10-26 06:08:39,"Terima kasih atas review yang telah diberikan Sahabat @Jeni Rachmad. Semoga dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Nikmati berbagai fitur menarik spt apply CC & KSM (utk nsb terpilih), linkage & smart top up e-Wallet, smart reminder, instant access, tarik tunai tnp kartu, dll. Tks~Ayra",2023-10-26 06:46:02,1.5.0,LIVIN_MANDIRI_REVIEWS
d6b08d5e-d64c-442b-83e4-d0f06f2f155a,Esterlina S,https://play-lh.googleusercontent.com/a-/ALV-UjUdYiYg4gNYYmvf6zqwRD-V3_e3hTrPH53U4e4Fxf89748NXBnXNg,B aja,1,0,1.0.2,2024-08-17 13:07:48,"Halo Kak Esterlina, terima kasih atas review Kakak untuk aplikasi Wondr by BNI. Apabila mengalami kendala, silakan menginformasikan detail kendala yang dialami. Tks. -CX Jason-
",2024-08-17 13:24:47,1.0.2,WONDR_BNI_REVIEWS
daa755a7-deb9-43a7-b41d-f5b39fb40a0e,Garnis Klarasati,https://play-lh.googleusercontent.com/a-/ALV-UjWnkYh-5qRoZMYW0l7KDeBVc_1fPLG2jTpwpYoZay5BzYoLpejU,B aja,1,0,4.1.3,2023-09-22 19:56:19,"Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.
",2023-09-22 22:20:16,4.1.3,BCAMOBILE_REVIEWS
5c952832-16ce-46cb-bf3b-a794fee91517,Jendry VanGobel,https://play-lh.googleusercontent.com/a/ACg8ocKj6aXK3vHjL9w47LGxp37QQ3u6zBjic8DtMlT0u_puVXk3Wg=mo,BCA sudah tidak aman,1,0,,2025-08-15 07:04:36,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2025-08-15 18:10:23,,BCAMOBILE_REVIEWS
bb36314e-608c-4b4f-9887-19ac0f084937,Muhamad Yuski,https://play-lh.googleusercontent.com/a/ACg8ocL3J09rgOSP1gZc6j4ySC4B_jvZ4KJu4O-uHX3AoGvTuC9Mdw=mo,BCA sudah tidak aman,1,0,4.6.8,2025-08-14 18:53:44,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2025-08-14 23:04:03,4.6.8,BCAMOBILE_REVIEWS
6386da7f-bf4d-46bc-999c-1c83087a30b6,Digimagas,https://play-lh.googleusercontent.com/a-/ALV-UjWo3He0D8cB4JRbQHZIIsiw8MAKYGMNf5ak9BYOMnlvKCtQ_ePC,BRI MALING,1,0,2.59.0,2024-05-21 18:23:07,"Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima

",2024-05-22 11:07:19,2.59.0,BRIMO_REVIEWS
ce807a9b-03eb-4bf6-8ad4-8cbf0bc0ba54,CLASSIC CHANNEL,https://play-lh.googleusercontent.com/a-/ALV-UjUzb5VidaVADSDBGkgzIPnkqF8e7Z0V7BagWRT80mNSqmY3c8Y,BRI MALING,1,0,2.78.0,2025-02-22 16:03:30,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Fafa",2025-02-22 16:10:50,2.78.0,BRIMO_REVIEWS
01b09d14-9b15-462d-9ba0-47f98afaea56,Raden Jasmine,https://play-lh.googleusercontent.com/a/ACg8ocJIuccab6cRrgFnvGg5FeSTAlPehZj8CC4cLiMnTQS96fE8ig=mo,Bad,1,0,4.2.1,2023-12-30 12:16:07,"We apologize for the inconvenience, Mr./Mrs please provide details of the problem in question so that we can provide further information as needed.",2023-12-30 17:02:55,4.2.1,BCAMOBILE_REVIEWS
b9f3f62d-4a93-47bc-a37d-d37edb8735d0,Supri Yatna,https://play-lh.googleusercontent.com/a/ACg8ocLMXFVem5OguOXTXsadOa7tHde7nU-dFD4G42gB9w6AjLMrYw=mo,Bad,1,0,,2024-09-06 00:19:53,"Halo Sahabat @Asroma 1997, mohon maaf atas ketidaknyamannya. untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Desi",2024-09-06 08:35:19,,LIVIN_MANDIRI_REVIEWS
4254ce8d-36af-4f81-bf2d-52b3cdf88128,Antaya Najwa,https://play-lh.googleusercontent.com/a/ACg8ocK2QbBpigCkfHhmj8UQDNoLOvWwhSW5-ekGB1ju6C2GV-9b-g=mo,Bad,1,0,1.2.0,2025-01-09 18:24:51,"Hi Mr. Antaya Najwa, we apologize for the inconvenience. If there are problems, please inform us the details of the obstacles so that we can inform the solution immediately. Tks. -CX April-",2025-01-09 19:30:02,1.2.0,WONDR_BNI_REVIEWS
